,words,word_probs,word_labels
81,"['The', 'scene', 'depicts', 'a', 'small', 'group', 'of', 'people', 'standing', 'at', 'the', 'top', 'of', 'a', 'mountain,', 'with', 'a', 'field', 'full', 'of', 'yellow', 'tents', 'set', 'up', 'around', 'them.', 'The', 'crowd', 'consists', 'of', 'at', 'least', 'three', 'people,', 'with', 'one', 'individual', 'prominently', 'standing', 'in', 'the', 'foreground.', 'The', 'tents', 'on', 'the', 'field', 'are', 'spread', 'out,', 'offering', 'a', 'comfortable', 'and', 'spacious', 'setting.', 'Furthermore,', 'there', 'are', 'two', 'backpacks', 'visible', 'in', 'the', 'scene,', 'possibly', 'being', 'used', 'by', 'the', 'people', 'for', 'their', 'journey', 'to', 'the', 'mountain.', 'The', 'entire', 'mountain', 'range', 'can', 'be', 'seen,', 'making', 'for', 'a', 'stunning', 'and', 'breathtaking', 'view.', 'The', 'sun', 'also', 'sets', 'in', 'the', 'background,', 'casting', 'a', 'warm', 'and', 'serene', 'atmosphere.</s>']","[0.921, 0.137, 0.111, 0.924, 0.004, 0.645, 0.998, 0.907, 0.257, 0.022, 0.698, 0.611, 0.999, 0.985, 0.19, 0.115, 0.338, 0.001, 0.193, 1.0, 0.02, 0.649, 0.022, 0.972, 0.296, 0.031416000000000006, 0.509, 0.002, 0.163, 0.992, 0.252, 0.999, 0.005, 0.513, 0.337, 0.437, 0.07, 0.054, 0.269, 0.282, 0.796, 0.578, 0.325, 0.158, 0.001, 0.957, 0.635, 0.44, 0.17, 0.00083, 0.024, 0.574, 0.125, 0.188, 0.073, 0.081, 0.06, 1.0, 1.0, 1.0, 0.006, 1.0, 0.186, 1.0, 1.0, 1.0, 1.0, 0.006, 1.0, 1.0, 0.006, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.011, 1.0, 0.007, 1.0, 1.0, 1.0, 1.0, 0.002, 0.002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.025, 1.0, 0.009, 1.0, 1.0, 1.0, 0.076, 1.0, 1.0, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
82,"['The', 'image', 'captures', 'a', 'peaceful', 'moment,', 'where', 'two', 'people', 'are', 'sunbathing', 'and', 'relaxing', 'in', 'a', 'large', 'outdoor', 'swimming', 'pool.', 'They', 'are', 'lying', 'on', 'lounge', 'chairs', 'placed', 'around', 'the', 'pool,', 'enjoying', 'the', 'refreshing', 'water.', 'The', 'ocean', 'is', 'visible', 'in', 'the', 'background,', 'providing', 'a', 'serene', 'and', 'inviting', 'atmosphere.', 'Several', 'chairs', 'can', 'be', 'seen', 'around', 'the', 'pool,', 'and', 'there', 'are', 'a', 'couple', 'of', 'umbrellas', 'providing', 'shade.', 'A', 'potted', 'plant', 'is', 'present', 'in', 'the', 'outdoor', 'setting,', 'adding', 'a', 'touch', 'of', 'natural', 'beauty', 'to', 'the', 'scene.</s>']","[0.877, 0.877, 0.103, 0.837, 0.017, 0.000728, 0.257, 0.459, 0.851, 0.879, 0.002, 0.376, 0.463, 0.769, 0.755, 0.449, 0.099, 0.435, 0.998, 0.319, 0.643, 0.068, 0.549, 0.049, 0.996, 0.078, 0.384, 0.993, 0.919, 0.58, 0.89, 0.347, 0.69, 0.112, 0.001, 0.216, 0.706, 0.796, 0.996, 0.803, 0.153, 0.927, 0.306, 0.375, 0.147, 0.816, 0.012, 0.077, 0.177, 0.984, 0.767, 0.192, 0.994, 0.936, 0.115, 0.201, 0.672, 0.169, 0.338, 0.989, 0.152, 0.315, 0.942, 0.114, 0.659, 0.999, 0.561, 0.068, 0.373, 0.975, 0.005, 0.218, 0.723, 0.589, 0.965, 1.0, 0.055, 0.713, 0.906, 0.997, 0.922]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
83,"['The', 'image', 'shows', 'a', 'man', 'with', 'a', 'pipe', 'smoking', 'a', 'tobacco', 'cigarette.', 'He', 'is', 'seated', 'at', 'a', 'bar,', 'drinking', 'from', 'a', 'glass', 'while', 'smoking.', 'The', 'scene', 'appears', 'to', 'be', 'hazy', 'due', 'to', 'the', 'atmospheric', 'conditions.', 'In', 'addition', 'to', 'the', 'man', 'enjoying', 'his', 'drink', 'and', 'his', 'tobacco', 'cigarette,', 'there', 'are', 'a', 'few', 'other', 'people', 'in', 'the', 'background,', 'although', 'they', 'do', 'not', 'seem', 'to', 'be', 'the', 'main', 'focus', 'of', 'the', 'image.', 'The', 'bar', 'setting', 'and', 'the', 'presence', 'of', 'a', 'wine', 'glass', 'further', 'suggest', 'an', 'adult', 'setting.</s>']","[0.792, 0.819, 0.135, 0.89, 0.499, 0.022, 0.748, 0.078, 0.09, 0.515, 0.027, 0.005753, 0.779, 0.754, 0.341, 0.53, 0.961, 0.036, 0.011, 0.297, 0.929, 0.514, 0.03, 0.241, 0.282, 0.196, 0.169, 0.812, 0.952, 0.003, 0.027, 0.999, 0.924, 0.024, 0.724, 0.184, 1.0, 1.0, 0.711, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.015, 1.0, 0.239, 1.0, 1.0, 1.0, 0.003, 1.0, 1.0, 1.0, 0.084, 0.021, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.067, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.006, 1.0, 1.0, 1.0, 1.0, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]"
84,"['The', 'image', 'features', 'a', 'young', 'boy', 'sitting', 'on', 'the', 'bottom', 'step', 'of', 'a', 'staircase,', 'with', 'a', 'toy', 'in', 'his', 'hand.', 'The', 'toy', 'appears', 'to', 'be', 'a', 'robot-like', 'figure,', 'and', 'the', 'boy', 'is', 'holding', 'it', 'with', 'affection.', 'There', 'is', 'another', 'figure,', 'possibly', 'a', 'toy', 'as', 'well,', 'located', 'to', 'the', 'right', 'of', 'the', 'boy.', 'The', 'scene', 'seems', 'to', 'be', 'set', 'outdoors,', 'with', 'the', 'boy', 'taking', 'a', 'break', 'to', 'enjoy', 'his', 'toy.</s>']","[0.711, 0.913, 0.577, 0.975, 0.765, 0.746, 0.814, 0.849, 0.202, 0.045, 0.827, 0.894, 0.752, 0.566, 0.102, 0.615, 0.173, 0.157, 0.346, 0.48, 0.405, 0.156, 0.509, 0.988, 0.988, 0.833, 0.152, 0.000842, 0.265, 0.682, 0.926, 0.359, 0.161, 0.895, 0.122, 0.022, 0.067, 0.51, 0.484, 0.003575, 0.554, 0.437, 0.172, 0.142, 1.0, 0.372, 0.062, 0.934, 0.658, 0.761, 0.995, 0.827, 0.507, 0.647, 0.122, 0.908, 0.561, 0.386, 0.397, 0.471, 0.303, 0.385, 0.039, 0.914, 0.657, 0.083, 0.45, 0.811, 0.761]","[False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
85,"['The', 'image', 'features', 'a', 'young', 'girl', 'sitting', 'on', 'her', 'knees', 'and', 'holding', 'an', 'umbrella,', 'likely', 'outdoors', 'or', 'in', 'a', 'splash-filled', 'environment.', 'She', 'is', 'smiling,', 'giving', 'the', 'impression', 'that', 'she', 'is', 'enjoying', 'herself.', 'Another', 'person,', 'possibly', 'a', 'child', 'as', 'well,', 'is', 'sitting', 'nearby', 'in', 'the', 'background.', 'A', 'handbag', 'can', 'also', 'be', 'seen', 'in', 'the', 'scene,', 'resting', 'nearby', 'the', 'girl.', 'The', 'overall', 'atmosphere', 'appears', 'to', 'be', 'casual', 'and', 'cheerful.</s>']","[0.74, 0.872, 0.33, 0.408, 0.217, 0.719, 0.181, 0.169, 0.212, 0.611, 0.041, 0.51, 0.639, 0.81, 0.189, 0.002, 0.084, 0.575, 0.721, 0.005, 0.392, 0.381, 0.574, 0.32, 0.035, 0.55, 0.822, 0.348, 0.889, 0.858, 0.672, 0.4, 0.335, 0.001342, 0.537, 0.469, 0.025, 0.032, 0.994, 0.773, 0.175, 0.327, 0.085, 0.731, 0.042, 0.053, 0.571, 0.495, 0.182, 1.0, 0.718, 0.449, 0.98, 0.773, 0.121, 0.055, 0.646, 0.523, 0.386, 0.226, 0.525, 0.287, 0.725, 0.997, 0.011, 0.85, 0.054]","[False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False]"
86,"['The', 'image', 'features', 'a', 'group', 'of', 'people', 'walking', 'across', 'a', 'paved', 'surface', 'while', 'holding', 'umbrellas.', 'There', 'are', 'a', 'total', 'of', 'nine', 'umbrellas', 'scattered', 'throughout', 'the', 'scene,', 'providing', 'shelter', 'from', 'the', 'rain.', 'The', 'individuals', 'in', 'the', 'group', 'are', 'of', 'varying', 'heights', 'and', 'wearing', 'clothes', 'that', 'can', 'be', 'described', 'as', 'casual', 'or', 'everyday.', 'They', 'seem', 'to', 'be', 'enjoying', 'their', 'time', 'together', 'despite', 'the', 'inclement', 'weather.</s>']","[0.906, 0.818, 0.16, 0.905, 0.871, 1.0, 0.904, 0.881, 0.125, 0.969, 0.039, 0.363, 0.016, 0.774, 0.798, 0.554, 0.962, 0.117, 0.966, 1.0, 0.143, 0.378, 0.027, 0.548, 0.996, 0.934, 0.266, 0.29, 0.578, 0.918, 0.635, 0.204, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False]"
87,"['The', 'image', 'features', 'a', 'man', 'standing', 'on', 'the', 'side', 'of', 'a', 'building', 'wearing', 'a', 'high-visibility', 'vest.', 'He', 'is', 'looking', 'to', 'his', 'left,', 'and', 'he', 'is', 'holding', 'his', 'hands', 'up,', 'possibly', 'preparing', 'to', 'take', 'a', 'photograph.', 'The', 'man', 'is', 'wearing', 'a', 'hard', 'hat,', 'which', 'suggests', 'that', 'he', 'might', 'be', 'working', 'on', 'the', 'building', 'or', 'on', 'a', 'construction', 'project.', 'In', 'the', 'background,', 'the', 'city', 'skyline', 'is', 'visible,', 'indicating', 'that', 'the', 'building', 'is', 'located', 'in', 'an', 'urban', 'setting.</s>']","[0.704, 0.866, 0.514, 0.984, 0.826, 0.307, 0.79, 0.192, 0.033, 0.979, 0.956, 0.438, 0.018, 0.95, 0.03, 0.553, 0.865, 0.318, 0.301, 0.059, 0.622, 0.493, 0.036, 0.105, 0.178, 0.03, 0.155, 0.487, 0.0005600000000000001, 0.719, 0.039, 0.795, 0.121, 0.711, 0.309, 0.673, 0.419, 0.306, 0.099, 0.762, 0.33, 0.972, 0.369, 0.229, 0.561, 0.933, 0.461, 0.993, 0.576, 0.616, 0.462, 0.654, 0.422, 0.034, 0.545, 0.226, 0.665, 0.06, 1.0, 1.0, 1.0, 1.0, 0.156, 1.0, 0.004, 1.0, 1.0, 0.09, 1.0, 1.0, 1.0, 0.058, 1.0, 0.001, 1.0]","[False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
88,"['The', 'image', 'features', 'a', 'little', 'girl', 'standing', 'in', 'a', 'beautiful', 'outdoor', 'setting.', 'She', 'is', 'holding', 'a', 'pink', 'umbrella', 'to', 'shield', 'herself', 'from', 'the', 'sun', 'or', 'rain.', 'The', 'girl', 'appears', 'to', 'be', 'the', 'main', 'focus', 'of', 'the', 'scene,', 'and', 'she', 'is', 'wearing', 'a', 'colorful', 'dress.', 'There', 'are', 'two', 'other', 'people', 'present', 'in', 'the', 'scene.', 'One', 'person', 'is', 'located', 'in', 'the', 'background', 'on', 'the', 'left', 'side,', 'while', 'the', 'other', 'individual', 'is', 'standing', 'closer', 'to', 'the', 'right', 'side', 'of', 'the', 'image.</s>']","[0.744, 0.92, 0.651, 0.981, 0.182, 0.971, 0.469, 0.273, 0.516, 0.013, 0.271, 0.822, 0.96, 0.903, 0.519, 0.828, 0.62, 0.714, 0.073, 0.344, 0.974, 0.949, 0.959, 0.58, 0.201, 0.441, 0.727, 0.471, 0.273, 0.929, 0.988, 0.088, 0.566, 0.623, 0.893, 0.994, 0.661, 0.212, 0.418, 0.612, 0.454, 0.786, 0.258, 0.723, 0.187, 1.0, 1.0, 0.084, 0.016, 1.0, 0.699, 1.0, 1.0, 1.0, 1.0, 0.079, 1.0, 0.024, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.013, 1.0, 1.0, 1.0, 0.19, 1.0, 0.052, 0.048, 1.0, 1.0, 1.0, 0.005, 1.0, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
89,"['The', 'image', 'features', 'a', 'young', 'boy', 'wearing', 'an', 'orange', 'shirt,', 'a', 'vest,', 'and', 'a', 'bow', 'tie,', 'standing', 'in', 'a', 'park-like', 'setting', 'on', 'a', 'grassy', 'field.', 'The', 'boy', 'is', 'flying', 'a', 'balloon', 'in', 'the', 'sky.', 'The', 'scene', 'also', 'includes', 'a', 'black', 'and', 'white', 'kite', 'flying', 'in', 'the', 'sky,', 'adding', 'to', 'the', 'whimsical', 'atmosphere', 'of', 'the', 'park.', 'The', 'boy', 'appears', 'to', 'be', 'enjoying', 'the', 'outdoor', 'activity,', 'surrounded', 'by', 'the', 'natural', 'beauty', 'of', 'the', 'field', 'and', 'the', 'presence', 'of', 'another', 'person', 'in', 'the', 'distance.</s>']","[0.716, 0.902, 0.565, 0.99, 0.496, 0.682, 0.388, 0.326, 0.947, 0.001014, 0.037, 0.046, 0.96, 0.523, 0.663, 0.957, 0.319, 0.313, 0.75, 0.441, 0.66, 0.02, 0.665, 0.2, 0.379, 0.359, 0.763, 0.824, 0.123, 0.949, 0.129, 0.09, 0.851, 0.23, 0.321, 0.383, 0.222, 0.846, 0.396, 0.042, 0.419, 0.476, 0.145, 0.089, 0.339, 0.984, 0.136, 0.528, 0.512, 0.999, 0.011, 0.798, 0.373, 0.989, 0.182, 0.2, 0.426, 0.499, 0.933, 0.985, 0.71, 0.27, 0.607, 0.84, 0.187, 1.0, 0.503, 0.266, 0.24, 0.975, 0.979, 0.037, 0.108, 0.733, 0.055, 1.0, 0.007, 0.852, 0.512, 0.999, 0.059]","[False, False, False, False, False, False, False, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
90,"['The', 'image', 'features', 'a', 'bicycle', 'parked', 'in', 'front', 'of', 'a', 'building,', 'with', 'a', 'handbag', 'attached', 'to', 'the', 'back.', 'A', 'suitcase', 'is', 'also', 'placed', 'on', 'the', 'bicycle,', 'adding', 'to', 'its', 'unique', 'appearance.', 'The', 'location', 'appears', 'to', 'be', 'a', 'bookstore,', 'as', 'there', 'are', 'multiple', 'books', 'scattered', 'throughout', 'the', 'scene.', 'The', 'books', 'can', 'be', 'seen', 'both', 'on', 'a', 'shelf', 'and', 'near', 'the', 'bicycle,', 'creating', 'a', 'cozy', 'and', 'intellectual', 'atmosphere.</s>']","[0.91, 0.757, 0.414, 0.807, 0.586, 0.611, 0.129, 0.878, 0.999, 0.913, 0.308, 0.411, 0.548, 0.106, 0.139, 0.955, 0.66, 0.604, 0.117, 0.657, 0.664, 0.452, 0.276, 0.202, 0.813, 0.313, 0.22, 0.556, 0.287, 0.216, 0.423, 0.2, 0.003, 0.483, 0.991, 0.98, 0.621, 0.008, 0.769, 0.454, 0.835, 0.35, 0.974, 0.458, 0.526, 0.985, 0.813, 0.07, 0.373, 0.32, 0.994, 0.668, 0.178, 0.51, 0.054, 0.467, 0.709, 0.017, 0.923, 0.488, 0.213, 0.592, 0.382, 0.493, 0.316, 0.94]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, True, True, True, True, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
91,"['The', 'image', 'features', 'a', 'row', 'of', 'six', 'red', 'chairs', 'sitting', 'outside', 'in', 'front', 'of', 'a', 'blue', 'building,', 'possibly', 'a', 'restaurant.', 'These', 'chairs', 'are', 'placed', 'in', 'pairs,', 'with', 'each', 'pair', 'sitting', 'next', 'to', 'each', 'other.', 'The', 'chairs', 'appear', 'to', 'be', 'well-maintained', 'and', 'are', 'likely', 'to', 'be', 'used', 'for', 'outdoor', 'dining', 'or', 'events.', 'The', 'arrangement', 'of', 'the', 'chairs', 'and', 'their', 'proximity', 'to', 'the', 'building', 'suggests', 'that', 'they', 'are', 'set', 'up', 'to', 'accommodate', 'guests', 'visiting', 'the', 'establishment.</s>']","[0.951, 0.824, 0.464, 0.742, 0.328, 1.0, 0.046, 0.369, 0.649, 0.046, 0.461, 0.125, 0.924, 0.997, 0.843, 0.304, 0.0051600000000000005, 0.463, 0.804, 0.418, 0.139, 0.93, 0.855, 0.182, 0.217, 0.013, 0.443, 0.09, 0.677, 0.054, 0.36, 1.0, 0.753, 0.999, 0.495, 0.661, 0.094, 0.845, 0.979, 0.113, 0.755, 0.217, 0.061, 0.156, 0.88, 0.333, 0.473, 0.436, 0.711, 0.681, 0.037, 0.621, 0.129, 0.76, 0.694, 0.989, 0.043, 0.392, 0.506, 0.966, 0.921, 0.684, 0.172, 0.542, 0.497, 0.547, 0.106, 0.971, 0.157, 0.414, 0.351, 0.126, 0.952, 0.63]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
92,"['The', 'image', 'features', 'a', 'table', 'with', 'a', 'note', 'book', 'and', 'a', 'cup', 'of', 'coffee.', 'The', 'cup', 'of', 'coffee', 'is', 'sitting', 'on', 'a', 'saucer,', 'and', 'it', 'appears', 'to', 'be', 'a', 'hot', 'beverage.', 'There', 'is', 'also', 'a', 'spoon', 'located', 'near', 'the', 'cup,', 'likely', 'for', 'stirring', 'the', 'coffee.', 'The', 'table', 'has', 'a', 'wooden', 'surface,', 'and', 'there', 'is', 'a', 'pen', 'placed', 'next', 'to', 'the', 'note', 'book,', 'indicating', 'that', 'the', 'person', 'may', 'be', 'working', 'on', 'a', 'project', 'or', 'taking', 'notes.</s>']","[0.931, 0.915, 0.594, 0.975, 0.106, 0.784, 0.836, 0.014, 0.415, 0.409, 0.914, 0.615, 0.892, 0.776, 0.885, 0.39, 0.562, 0.99, 0.673, 0.031, 0.48, 0.473, 0.651, 0.451, 0.215, 0.481, 0.856, 0.732, 0.437, 0.103, 0.787, 0.176, 0.725, 0.51, 0.953, 0.355, 0.018, 0.377, 0.997, 0.643, 0.193, 0.484, 0.92, 0.791, 0.581, 0.418, 0.219, 0.105, 0.729, 0.55, 0.000716, 0.384, 0.082, 0.642, 0.756, 0.258, 0.358, 0.177, 1.0, 0.977, 0.577, 0.986, 0.126, 0.741, 0.272, 0.444, 0.189, 0.786, 0.163, 0.185, 0.408, 0.439, 0.819, 0.712, 0.979]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
93,"['The', 'image', 'features', 'a', 'group', 'of', 'three', 'young', 'women', 'walking', 'down', 'a', 'stone', 'pathway,', 'possibly', 'in', 'an', 'old', 'village.', 'They', 'are', 'all', 'wearing', 'skirts', 'and', 'appear', 'to', 'be', 'spending', 'time', 'together.', 'Two', 'of', 'the', 'women', 'are', 'on', 'each', ""other's"", 'shoulders,', 'showcasing', 'a', 'close-knit', 'relationship.', 'The', 'women', 'are', 'each', 'carrying', 'a', 'handbag', 'and', 'a', 'camera.', 'One', 'of', 'the', 'handbags', 'is', 'at', 'the', 'lower', 'left', 'side', 'of', 'the', 'group,', 'while', 'the', 'camera', 'is', 'located', 'at', 'the', 'lower', 'middle', 'part', 'of', 'the', 'group.', 'The', 'scene', 'takes', 'place', 'on', 'a', 'street', 'next', 'to', 'a', 'building,', 'creating', 'a', 'sense', 'of', 'urban', 'life', 'in', 'an', 'appealing', 'outdoor', 'setting.</s>']","[0.841, 0.898, 0.353, 0.526, 0.881, 1.0, 0.393, 0.35, 0.75, 0.739, 0.774, 0.89, 0.108, 0.001476, 0.275, 0.474, 0.291, 0.455, 0.062, 0.725, 0.68, 0.138, 0.293, 0.022, 0.304, 0.358, 0.967, 0.989, 0.004, 0.411, 0.941, 0.096, 0.77, 0.893, 0.92, 0.742, 0.065, 0.056, 0.584, 0.979, 0.013, 0.557, 0.074, 0.227, 0.144, 1.0, 1.0, 0.01, 0.764, 1.0, 0.292, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.047, 0.011, 0.119, 1.0, 1.0, 0.016, 0.085, 1.0, 1.0, 1.0, 0.061, 1.0, 1.0, 0.027, 0.049, 0.074, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.002, 0.155]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
94,"['The', 'scene', 'features', 'three', 'young', 'women', 'enjoying', 'a', 'beach', 'day.', 'They', 'are', 'all', 'wearing', 'dresses', 'and', 'visors,', 'with', 'their', 'visors', 'either', 'up', 'or', 'covering', 'their', 'faces.', 'Two', 'of', 'the', 'women', 'are', 'sitting', 'on', 'a', 'bench,', 'while', 'the', 'third', 'one', 'stands', 'nearby.', 'Several', 'of', 'the', 'women', 'are', 'showing', 'off', 'their', 'fake', 'teeth', 'or', 'discussing', 'them.', 'The', 'women', 'are', 'also', 'wearing', 'bracelets,', 'which', 'they', 'can', 'be', 'seen', 'wearing', 'while', 'sitting', 'and', 'standing', 'near', 'the', 'bench.', 'The', 'beach', 'day', 'is', 'filled', 'with', 'joy', 'and', 'camaraderie.</s>']","[0.852, 0.072, 0.389, 0.499, 0.172, 0.777, 0.009, 0.458, 0.075, 0.456, 0.862, 0.958, 0.278, 0.443, 0.324, 0.507, 9e-06, 0.13, 0.098, 0.082, 0.017, 0.128, 0.691, 0.05, 0.936, 0.302, 0.166, 0.942, 0.877, 0.927, 0.834, 0.83, 0.833, 0.968, 0.733, 0.626, 0.926, 0.919, 0.219, 0.21, 0.006672, 0.134, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.28, 0.013, 0.276, 0.008, 1.0, 1.0, 1.0, 1.0, 1.0, 0.078, 0.019, 1.0, 0.011, 1.0, 0.343, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.003, 0.054, 1.0, 1.0, 1.0, 1.0, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
